COD_NODE,COD_SUPPLIER,isPotential,pPriceOriginal,pLocationCost,pStationCapacity,pStationUnitCapacity,pCostUnitCapacity
X176,VIVA,0,1.74,0.0,0,0,0
X195,VIVA,0,1.69,0.0,0,0,0
X196,VIVA,0,1.63,0.0,0,0,0
X199,VIVA,0,1.43,0.0,0,0,0
X202,VIVA,0,1.69,0.0,0,0,0
X207,VIVA,0,1.5,0.0,0,0,0
X208,VIVA,0,1.47,0.0,0,0,0
X214,VIVA,0,1.52,0.0,0,0,0
X221,VIVA,0,1.47,0.0,0,0,0
X225,VIVA,0,1.69,0.0,0,0,0
X226,VIVA,0,1.75,0.0,0,0,0
X229,VIVA,0,1.55,0.0,0,0,0
X230,VIVA,0,1.45,0.0,0,0,0
X236,VIVA,0,1.78,0.0,0,0,0
X241,VIVA,0,1.74,0.0,0,0,0
X251,VIVA,0,1.53,0.0,0,0,0
X252,VIVA,0,1.74,0.0,0,0,0
X262,VIVA,0,1.56,0.0,0,0,0
X263,VIVA,0,1.62,0.0,0,0,0
X270,VIVA,0,1.78,0.0,0,0,0
X273,VIVA,0,1.46,0.0,0,0,0
X281,VIVA,0,1.49,0.0,0,0,0
X284,VIVA,0,1.59,0.0,0,0,0
X287,VIVA,0,1.77,0.0,0,0,0
X288,VIVA,0,1.7,0.0,0,0,0
X290,VIVA,0,1.62,0.0,0,0,0
X296,VIVA,0,1.6,0.0,0,0,0
j824,VIVA,0,1.71,0.0,0,0,0
