COD_NODE1,COD_NODE2
OWN-7188,OWN-7188-5
OWN-7299,OWN-7299
OWN-7299,OWN-7299-1
OWN-7299,OWN-7299-2
OWN-7299,OWN-7299-3
OWN-7480,OWN-7480
OWN-7480,OWN-7480-1
OWN-7480,OWN-7480-2
OWN-7480,OWN-7480-3
OWN-7480,OWN-7480-4
OWN-7667,OWN-7667
OWN-7667,OWN-7667-1
OWN-7667,OWN-7667-2
OWN-7667,OWN-7667-3
OWN-7667,OWN-7667-4
OWN-7715,OWN-7715
OWN-7715,OWN-7715-1
OWN-7715,OWN-7715-2
OWN-7715,OWN-7715-3
OWN-7773,OWN-7773
OWN-7773,OWN-7773-1
OWN-7773,OWN-7773-2
OWN-7773,OWN-7773-3
OWN-7773,OWN-7773-4
OWN-7773,OWN-7773-5
OWN-7773,OWN-7773-6
OWN-8058,OWN-8058
OWN-8058,OWN-8058-1
OWN-8058,OWN-8058-2
OWN-8058,OWN-8058-3
OWN-8058,OWN-8058-4
OWN-8064,OWN-8064
OWN-8064,OWN-8064-1
OWN-8064,OWN-8064-2
OWN-8064,OWN-8064-3
OWN-8064,OWN-8064-4
OWN-8064,OWN-8064-5
OWN-8064,OWN-8064-6
OWN-811,OWN-811
OWN-811,OWN-811-1
OWN-811,OWN-811-2
OWN-811,OWN-811-3
OWN-811,OWN-811-4
OWN-811,OWN-811-5
OWN-811,OWN-811-6
OWN-811,OWN-811-7
OWN-8467,OWN-8467
OWN-8467,OWN-8467-1
OWN-8467,OWN-8467-2
OWN-8467,OWN-8467-3
OWN-8467,OWN-8467-4
OWN-8528,OWN-8528
OWN-8528,OWN-8528-1
OWN-8528,OWN-8528-2
OWN-8528,OWN-8528-3
OWN-8528,OWN-8528-4
OWN-8590,OWN-8590
OWN-8590,OWN-8590-1
OWN-8590,OWN-8590-2
OWN-8590,OWN-8590-3
OWN-8590,OWN-8590-4
OWN-8590,OWN-8590-5
OWN-8590,OWN-8590-6
OWN-923,OWN-923
OWN-923,OWN-923-1
OWN-923,OWN-923-2
OWN-923,OWN-923-3
OWN-923,OWN-923-4
OWN-923,OWN-923-5
OWN-923,OWN-923-6
OWN-926,OWN-926
OWN-926,OWN-926-1
OWN-926,OWN-926-2
OWN-926,OWN-926-3
OWN-926,OWN-926-4
OWN-9575,OWN-9575
OWN-9575,OWN-9575-1
OWN-9575,OWN-9575-2
OWN-9575,OWN-9575-3
OWN-9575,OWN-9575-4
OWN-965,OWN-965
OWN-965,OWN-965-1
OWN-965,OWN-965-2
OWN-965,OWN-965-3
OWN-965,OWN-965-4
OWN-965,OWN-965-5
OWN-970,OWN-970
OWN-970,OWN-970-1
OWN-970,OWN-970-2
OWN-970,OWN-970-3
OWN-A149,OWN-A149
OWN-A149,OWN-A149-1
OWN-A149,OWN-A149-2
OWN-A149,OWN-A149-3
OWN-A149,OWN-A149-4
OWN-A149,OWN-A149-5
OWN-A218,OWN-A218
OWN-A218,OWN-A218-1
OWN-A218,OWN-A218-2
OWN-A218,OWN-A218-3
OWN-A218,OWN-A218-4
OWN-A403,OWN-A403
OWN-A403,OWN-A403-1
OWN-A403,OWN-A403-2
OWN-A403,OWN-A403-3
OWN-A403,OWN-A403-4
OWN-A403,OWN-A403-5
OWN-A441,OWN-A441
OWN-A441,OWN-A441-1
OWN-A441,OWN-A441-2
OWN-A441,OWN-A441-3
OWN-A441,OWN-A441-4
OWN-A521,OWN-A521
OWN-A521,OWN-A521-1
OWN-A521,OWN-A521-2
OWN-A521,OWN-A521-3
OWN-A521,OWN-A521-4
OWN-A521,OWN-A521-5
OWN-A521,OWN-A521-6
OWN-B517,OWN-B517
OWN-B517,OWN-B517-1
OWN-B517,OWN-B517-2
OWN-B517,OWN-B517-3
OWN-B517,OWN-B517-4
OWN-B517,OWN-B517-5
OWN-B517,OWN-B517-6
OWN-B517,OWN-B517-7
OWN-B517,OWN-B517-8
OWN-F050,OWN-F050
OWN-F050,OWN-F050-1
OWN-F050,OWN-F050-2
OWN-F050,OWN-F050-3
OWN-F242,OWN-F242
OWN-F242,OWN-F242-1
OWN-F286,OWN-F286
OWN-F312,OWN-F312
OWN-F312,OWN-F312-1
OWN-F312,OWN-F312-2
OWN-F314,OWN-F314
OWN-F314,OWN-F314-1
OWN-F742,OWN-F742
OWN-F742,OWN-F742-1
OWN-F742,OWN-F742-2
OWN-G793,OWN-G793
OWN-G793,OWN-G793-1
OWN-G793,OWN-G793-2
OWN-G793,OWN-G793-3
OWN-G793,OWN-G793-4
OWN-G963,OWN-G963
OWN-J819,OWN-J819
OWN-K936,OWN-K936
OWN-X176,OWN-X176
OWN-X176,OWN-X176-1
OWN-X176,OWN-X176-2
OWN-X199,OWN-X199
OWN-X199,OWN-X199-1
OWN-X199,OWN-X199-2
OWN-X199,OWN-X199-3
OWN-X199,OWN-X199-4
OWN-X214,OWN-X214
OWN-X214,OWN-X214-1
OWN-X214,OWN-X214-2
OWN-X214,OWN-X214-3
X007,X007
X007,X007-1
X007,X007-2
X007,X007-3
X007,X007-4
X025,X025
X031,X031
X031,X031-1
X031,X031-2
X031,X031-3
X031,X031-4
X031,X031-5
X037,X037
X037,X037-1
X037,X037-2
X037,X037-3
X037,X037-4
X038,X038
X038,X038-1
X039,X039
X039,X039-1
X041,X041
X041,X041-1
X041,X041-2
X041,X041-3
X041,X041-4
X042,X042
X042,X042-1
X042,X042-2
X042,X042-3
X042,X042-4
X042,X042-5
X049,X049
X049,X049-1
X049,X049-2
X049,X049-3
X049,X049-4
X050,X050
X051,X051
X055,X055
X069,X069
X069,X069-1
X073,X073
X073,X073-1
X073,X073-2
X075,X075
X075,X075-1
X078,X078
X078,X078-1
X078,X078-2
X082,X082
X082,X082-1
X082,X082-2
X088,X088
X089,X089
X089,X089-1
X090,X090
X092,X092
X092,X092-1
X092,X092-2
X095,X095
X095,X095-1
X095,X095-2
X096,X096
X096,X096-1
X096,X096-2
X096,X096-3
X096,X096-4
X096,X096-5
X098,X098
X098,X098-1
X098,X098-2
X098,X098-3
X098,X098-4
X098,X098-5
X101,X101
X101,X101-1
X101,X101-2
X102,X102
X102,X102-1
X102,X102-2
X103,X103
X103,X103-1
X111,X111
X111,X111-1
X111,X111-2
X111,X111-3
X111,X111-4
X111,X111-5
X113,X113
X113,X113-1
X118,X118
X119,X119
X119,X119-1
X120,X120
X120,X120-1
X122,X122
X122,X122-1
X122,X122-2
X122,X122-3
X122,X122-4
X122,X122-5
X123,X123
X123,X123-1
X123,X123-2
X124,X124
X124,X124-1
X124,X124-2
X137,X137
X137,X137-1
X137,X137-2
X137,X137-3
X137,X137-4
X137,X137-5
X147,X147
X151,X151
X151,X151-1
X152,X152
X152,X152-1
X153,X153
X155,X155
X155,X155-1
X155,X155-2
X155,X155-3
X155,X155-4
X158,X158
X158,X158-1
X158,X158-2
X160,X160
X160,X160-1
X160,X160-2
X160,X160-3
X175,X175
X175,X175-1
X175,X175-2
X175,X175-3
X175,X175-4
X176,X176
X176,X176-1
X176,X176-2
X195,X195
X195,X195-1
X195,X195-2
X195,X195-3
X196,X196
X196,X196-1
X196,X196-2
X196,X196-3
X196,X196-4
X196,X196-5
X199,X199
X199,X199-1
X199,X199-2
X199,X199-3
X199,X199-4
X202,X202
X202,X202-1
X202,X202-2
X207,X207
X207,X207-1
X207,X207-2
X208,X208
X208,X208-1
X208,X208-2
X208,X208-3
X208,X208-4
X208,X208-5
X214,X214
X214,X214-1
X214,X214-2
X214,X214-3
X221,X221
X221,X221-1
X221,X221-2
X221,X221-3
X221,X221-4
X225,X225
X225,X225-1
X226,X226
X229,X229
X230,X230
X236,X236
X241,X241
X251,X251
X251,X251-1
X252,X252
X262,X262
X262,X262-1
X263,X263
X263,X263-1
X270,X270
X270,X270-1
X270,X270-2
X270,X270-3
X270,X270-4
X270,X270-5
X270,X270-6
X281,X281
X281,X281-1
X284,X284
X284,X284-1
X284,X284-2
X284,X284-3
X284,X284-4
X284,X284-5
X287,X287
X287,X287-1
X287,X287-2
X287,X287-3
X287,X287-4
X287,X287-5
X288,X288
X288,X288-1
X288,X288-2
X290,X290
X290,X290-1
X290,X290-2
X290,X290-3
X296,X296
X296,X296-1
X296,X296-2
X296,X296-3
j824,j824
j824,j824-1
j824,j824-2
j824,j824-3
