COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles
0.754LKM-1000L,3314,1000,1,2
0.845LKM-1200L,3314,1200,1,1
0.42LKM-600L,3315,600,1,7
0.55LKM-800L,3315,800,1,5
0.58LKM-1000L,3315,1000,1,6
0.65LKM-1200L,3315,1200,1,2
0.546LKM-600L,3315,600,1,4
0.715LKM-800L,3315,800,1,4
0.754LKM-1000L,3315,1000,1,3
0.845LKM-1200L,3315,1200,1,3
0.42LKM-600L,3316,600,1,2
0.55LKM-800L,3316,800,1,11
0.58LKM-1000L,3316,1000,1,1
0.65LKM-1200L,3316,1200,1,2
0.546LKM-600L,3316,600,1,9
0.715LKM-800L,3316,800,1,3
0.754LKM-1000L,3316,1000,1,4
0.845LKM-1200L,3316,1200,1,6
0.42LKM-600L,3317,600,1,7
0.55LKM-800L,3317,800,1,10
0.58LKM-1000L,3317,1000,1,7
0.65LKM-1200L,3317,1200,1,11
0.546LKM-600L,3317,600,1,4
0.715LKM-800L,3317,800,1,2
0.754LKM-1000L,3317,1000,1,6
0.845LKM-1200L,3317,1200,1,5
0.42LKM-600L,3318,600,1,13
0.55LKM-800L,3318,800,1,5
0.58LKM-1000L,3318,1000,1,13
0.65LKM-1200L,3318,1200,1,19
0.546LKM-600L,3318,600,1,8
0.715LKM-800L,3318,800,1,1
0.754LKM-1000L,3318,1000,1,4
0.845LKM-1200L,3318,1200,1,3
0.42LKM-600L,3319,600,1,8
0.55LKM-800L,3319,800,1,3
0.58LKM-1000L,3319,1000,1,8
0.65LKM-1200L,3319,1200,1,1
0.546LKM-600L,3319,600,1,3
0.715LKM-800L,3319,800,1,3
0.754LKM-1000L,3319,1000,1,2
0.845LKM-1200L,3319,1200,1,3
0.42LKM-600L,332,600,1,5
0.55LKM-800L,332,800,1,5
0.58LKM-1000L,332,1000,1,3
0.65LKM-1200L,332,1200,1,1
0.546LKM-600L,332,600,1,2
0.715LKM-800L,332,800,1,2
0.754LKM-1000L,332,1000,1,1
0.845LKM-1200L,332,1200,1,2
0.42LKM-600L,3320,600,1,3
0.55LKM-800L,3320,800,1,7
0.58LKM-1000L,3320,1000,1,12
0.65LKM-1200L,3320,1200,1,12
0.546LKM-600L,3320,600,1,4
0.715LKM-800L,3320,800,1,2
0.754LKM-1000L,3320,1000,1,5
0.845LKM-1200L,3320,1200,1,2
0.42LKM-600L,3321,600,1,11
0.55LKM-800L,3321,800,1,3
0.58LKM-1000L,3321,1000,1,4
0.65LKM-1200L,3321,1200,1,10
0.546LKM-600L,3321,600,1,2
0.715LKM-800L,3321,800,1,7
0.754LKM-1000L,3321,1000,1,4
0.845LKM-1200L,3321,1200,1,7
0.42LKM-600L,3322,600,1,6
0.55LKM-800L,3322,800,1,5
0.58LKM-1000L,3322,1000,1,2
0.65LKM-1200L,3322,1200,1,2
0.546LKM-600L,3322,600,1,2
0.715LKM-800L,3322,800,1,4
0.754LKM-1000L,3322,1000,1,3
0.845LKM-1200L,3322,1200,1,4
0.42LKM-600L,3323,600,1,16
0.55LKM-800L,3323,800,1,7
0.58LKM-1000L,3323,1000,1,1
0.65LKM-1200L,3323,1200,1,8
0.546LKM-600L,3323,600,1,1
0.715LKM-800L,3323,800,1,7
0.754LKM-1000L,3323,1000,1,1
0.845LKM-1200L,3323,1200,1,3
0.42LKM-600L,3324,600,1,12
0.55LKM-800L,3324,800,1,5
0.58LKM-1000L,3324,1000,1,7
0.65LKM-1200L,3324,1200,1,4
0.546LKM-600L,3324,600,1,6
0.715LKM-800L,3324,800,1,2
0.754LKM-1000L,3324,1000,1,4
0.845LKM-1200L,3324,1200,1,3
0.42LKM-600L,3325,600,1,2
0.55LKM-800L,3325,800,1,1
0.58LKM-1000L,3325,1000,1,6
0.65LKM-1200L,3325,1200,1,2
0.546LKM-600L,3325,600,1,1
0.715LKM-800L,3325,800,1,2
0.754LKM-1000L,3325,1000,1,2
0.845LKM-1200L,3325,1200,1,1
0.42LKM-600L,3326,600,1,6
0.55LKM-800L,3326,800,1,10
0.58LKM-1000L,3326,1000,1,2
0.65LKM-1200L,3326,1200,1,10
0.546LKM-600L,3326,600,1,5
0.715LKM-800L,3326,800,1,4
0.754LKM-1000L,3326,1000,1,1
0.845LKM-1200L,3326,1200,1,3
0.42LKM-600L,3327,600,1,16
0.55LKM-800L,3327,800,1,4
0.58LKM-1000L,3327,1000,1,6
0.65LKM-1200L,3327,1200,1,22
0.546LKM-600L,3327,600,1,7
0.715LKM-800L,3327,800,1,1
0.754LKM-1000L,3327,1000,1,1
0.845LKM-1200L,3327,1200,1,5
0.42LKM-600L,3328,600,1,12
0.55LKM-800L,3328,800,1,12
0.58LKM-1000L,3328,1000,1,10
0.65LKM-1200L,3328,1200,1,32
0.546LKM-600L,3328,600,1,7
0.715LKM-800L,3328,800,1,6
0.754LKM-1000L,3328,1000,1,5
0.845LKM-1200L,3328,1200,1,3
0.42LKM-600L,3329,600,1,3
0.55LKM-800L,3329,800,1,1
0.58LKM-1000L,3329,1000,1,1
0.65LKM-1200L,3329,1200,1,1
0.546LKM-600L,3329,600,1,1
0.715LKM-800L,3329,800,1,1
0.754LKM-1000L,3329,1000,1,2
0.845LKM-1200L,3329,1200,1,2
0.42LKM-600L,333,600,1,9
0.55LKM-800L,333,800,1,3
0.58LKM-1000L,333,1000,1,12
0.65LKM-1200L,333,1200,1,6
0.546LKM-600L,333,600,1,1
0.715LKM-800L,333,800,1,4
0.754LKM-1000L,333,1000,1,2
0.845LKM-1200L,333,1200,1,6
0.42LKM-600L,3330,600,1,2
0.55LKM-800L,3330,800,1,3
0.58LKM-1000L,3330,1000,1,3
0.65LKM-1200L,3330,1200,1,4
0.546LKM-600L,3330,600,1,4
0.715LKM-800L,3330,800,1,1
0.754LKM-1000L,3330,1000,1,1
0.845LKM-1200L,3330,1200,1,1
0.42LKM-600L,3331,600,1,6
0.55LKM-800L,3331,800,1,1
0.58LKM-1000L,3331,1000,1,4
0.65LKM-1200L,3331,1200,1,30
0.546LKM-600L,3331,600,1,8
0.715LKM-800L,3331,800,1,4
0.754LKM-1000L,3331,1000,1,8
0.845LKM-1200L,3331,1200,1,2
0.42LKM-600L,3332,600,1,5
0.55LKM-800L,3332,800,1,12
0.58LKM-1000L,3332,1000,1,1
0.65LKM-1200L,3332,1200,1,9
0.754LKM-1000L,3332,1000,1,4
0.845LKM-1200L,3332,1200,1,5
0.42LKM-600L,3333,600,1,3
0.55LKM-800L,3333,800,1,2
0.58LKM-1000L,3333,1000,1,6
0.65LKM-1200L,3333,1200,1,7
0.546LKM-600L,3333,600,1,1
0.715LKM-800L,3333,800,1,1
0.754LKM-1000L,3333,1000,1,1
0.845LKM-1200L,3333,1200,1,3
0.42LKM-600L,3334,600,1,8
0.55LKM-800L,3334,800,1,6
0.58LKM-1000L,3334,1000,1,3
0.65LKM-1200L,3334,1200,1,7
0.546LKM-600L,3334,600,1,1
0.715LKM-800L,3334,800,1,3
0.754LKM-1000L,3334,1000,1,2
0.845LKM-1200L,3334,1200,1,4
0.42LKM-600L,3335,600,1,11
0.55LKM-800L,3335,800,1,8
0.58LKM-1000L,3335,1000,1,11
0.65LKM-1200L,3335,1200,1,9
0.546LKM-600L,3335,600,1,1
0.715LKM-800L,3335,800,1,6
0.754LKM-1000L,3335,1000,1,5
0.845LKM-1200L,3335,1200,1,9
0.42LKM-600L,3336,600,1,2
0.55LKM-800L,3336,800,1,1
0.58LKM-1000L,3336,1000,1,15
0.65LKM-1200L,3336,1200,1,8
0.754LKM-1000L,3336,1000,1,2
0.845LKM-1200L,3336,1200,1,2
0.42LKM-600L,3337,600,1,4
0.55LKM-800L,3337,800,1,8
0.58LKM-1000L,3337,1000,1,1
0.65LKM-1200L,3337,1200,1,3
0.546LKM-600L,3337,600,1,6
0.715LKM-800L,3337,800,1,4
0.754LKM-1000L,3337,1000,1,1
0.845LKM-1200L,3337,1200,1,1
0.42LKM-600L,3338,600,1,3
0.55LKM-800L,3338,800,1,4
0.58LKM-1000L,3338,1000,1,4
0.65LKM-1200L,3338,1200,1,1
0.754LKM-1000L,3338,1000,1,4
0.845LKM-1200L,3338,1200,1,2
0.42LKM-600L,3339,600,1,5
0.55LKM-800L,3339,800,1,4
0.58LKM-1000L,3339,1000,1,3
0.65LKM-1200L,3339,1200,1,4
0.546LKM-600L,3339,600,1,5
0.715LKM-800L,3339,800,1,2
0.754LKM-1000L,3339,1000,1,1
0.845LKM-1200L,3339,1200,1,4
0.42LKM-600L,334,600,1,12
0.55LKM-800L,334,800,1,2
0.58LKM-1000L,334,1000,1,9
0.65LKM-1200L,334,1200,1,2
0.546LKM-600L,334,600,1,7
0.715LKM-800L,334,800,1,6
0.754LKM-1000L,334,1000,1,2
0.845LKM-1200L,334,1200,1,1
0.42LKM-600L,3340,600,1,13
0.55LKM-800L,3340,800,1,3
0.58LKM-1000L,3340,1000,1,12
0.65LKM-1200L,3340,1200,1,1
0.546LKM-600L,3340,600,1,3
0.715LKM-800L,3340,800,1,2
0.754LKM-1000L,3340,1000,1,6
0.845LKM-1200L,3340,1200,1,2
0.42LKM-600L,3341,600,1,3
0.55LKM-800L,3341,800,1,4
0.58LKM-1000L,3341,1000,1,2
0.65LKM-1200L,3341,1200,1,4
0.546LKM-600L,3341,600,1,3
0.715LKM-800L,3341,800,1,1
0.754LKM-1000L,3341,1000,1,3
0.845LKM-1200L,3341,1200,1,3
0.42LKM-600L,3342,600,1,10
0.55LKM-800L,3342,800,1,8
0.58LKM-1000L,3342,1000,1,6
0.65LKM-1200L,3342,1200,1,7
0.546LKM-600L,3342,600,1,6
0.715LKM-800L,3342,800,1,3
0.754LKM-1000L,3342,1000,1,4
0.845LKM-1200L,3342,1200,1,5
0.42LKM-600L,3343,600,1,5
0.55LKM-800L,3343,800,1,7
0.58LKM-1000L,3343,1000,1,6
0.65LKM-1200L,3343,1200,1,3
0.546LKM-600L,3343,600,1,1
0.715LKM-800L,3343,800,1,4
0.754LKM-1000L,3343,1000,1,1
0.845LKM-1200L,3343,1200,1,4
0.42LKM-600L,3344,600,1,7
0.55LKM-800L,3344,800,1,4
0.58LKM-1000L,3344,1000,1,3
0.65LKM-1200L,3344,1200,1,3
0.546LKM-600L,3344,600,1,5
0.715LKM-800L,3344,800,1,1
0.754LKM-1000L,3344,1000,1,1
0.845LKM-1200L,3344,1200,1,2
0.42LKM-600L,3345,600,1,2
0.55LKM-800L,3345,800,1,7
0.58LKM-1000L,3345,1000,1,4
0.65LKM-1200L,3345,1200,1,15
0.546LKM-600L,3345,600,1,8
0.715LKM-800L,3345,800,1,4
0.754LKM-1000L,3345,1000,1,1
0.845LKM-1200L,3345,1200,1,6
0.42LKM-600L,3346,600,1,1
0.55LKM-800L,3346,800,1,3
0.58LKM-1000L,3346,1000,1,1
0.65LKM-1200L,3346,1200,1,4
0.546LKM-600L,3346,600,1,3
0.715LKM-800L,3346,800,1,3
0.754LKM-1000L,3346,1000,1,1
0.845LKM-1200L,3346,1200,1,3
0.42LKM-600L,3347,600,1,14
0.55LKM-800L,3347,800,1,10
0.58LKM-1000L,3347,1000,1,27
0.65LKM-1200L,3347,1200,1,3
0.546LKM-600L,3347,600,1,2
0.715LKM-800L,3347,800,1,1
0.754LKM-1000L,3347,1000,1,5
0.845LKM-1200L,3347,1200,1,4
0.42LKM-600L,3348,600,1,14
0.55LKM-800L,3348,800,1,4
0.58LKM-1000L,3348,1000,1,16
0.65LKM-1200L,3348,1200,1,6
0.546LKM-600L,3348,600,1,1
0.715LKM-800L,3348,800,1,5
0.754LKM-1000L,3348,1000,1,5
0.845LKM-1200L,3348,1200,1,1
0.42LKM-600L,3349,600,1,9
0.55LKM-800L,3349,800,1,9
0.58LKM-1000L,3349,1000,1,10
0.65LKM-1200L,3349,1200,1,28
0.546LKM-600L,3349,600,1,7
0.715LKM-800L,3349,800,1,1
0.754LKM-1000L,3349,1000,1,10
0.845LKM-1200L,3349,1200,1,4
0.42LKM-600L,335,600,1,1
0.55LKM-800L,335,800,1,9
0.58LKM-1000L,335,1000,1,4
0.65LKM-1200L,335,1200,1,7
0.546LKM-600L,335,600,1,1
0.715LKM-800L,335,800,1,1
0.754LKM-1000L,335,1000,1,1
0.845LKM-1200L,335,1200,1,1
0.42LKM-600L,3350,600,1,7
0.55LKM-800L,3350,800,1,8
0.58LKM-1000L,3350,1000,1,5
0.65LKM-1200L,3350,1200,1,2
0.546LKM-600L,3350,600,1,4
0.715LKM-800L,3350,800,1,3
0.754LKM-1000L,3350,1000,1,4
0.845LKM-1200L,3350,1200,1,5
0.42LKM-600L,3351,600,1,5
0.55LKM-800L,3351,800,1,3
0.58LKM-1000L,3351,1000,1,1
0.65LKM-1200L,3351,1200,1,6
0.546LKM-600L,3351,600,1,5
0.715LKM-800L,3351,800,1,1
0.754LKM-1000L,3351,1000,1,2
0.845LKM-1200L,3351,1200,1,1
0.42LKM-600L,3352,600,1,4
0.55LKM-800L,3352,800,1,12
0.58LKM-1000L,3352,1000,1,8
0.65LKM-1200L,3352,1200,1,29
0.546LKM-600L,3352,600,1,6
0.715LKM-800L,3352,800,1,1
0.754LKM-1000L,3352,1000,1,4
0.845LKM-1200L,3352,1200,1,7
0.42LKM-600L,3353,600,1,18
0.55LKM-800L,3353,800,1,1
0.58LKM-1000L,3353,1000,1,15
0.65LKM-1200L,3353,1200,1,14
0.546LKM-600L,3353,600,1,5
0.715LKM-800L,3353,800,1,3
0.754LKM-1000L,3353,1000,1,1
0.845LKM-1200L,3353,1200,1,2
0.42LKM-600L,3354,600,1,1
0.55LKM-800L,3354,800,1,1
0.58LKM-1000L,3354,1000,1,1
0.65LKM-1200L,3354,1200,1,6
0.546LKM-600L,3354,600,1,5
0.715LKM-800L,3354,800,1,3
0.754LKM-1000L,3354,1000,1,3
0.845LKM-1200L,3354,1200,1,1
0.42LKM-600L,3355,600,1,4
0.55LKM-800L,3355,800,1,1
0.58LKM-1000L,3355,1000,1,2
0.65LKM-1200L,3355,1200,1,10
0.546LKM-600L,3355,600,1,2
0.715LKM-800L,3355,800,1,2
0.754LKM-1000L,3355,1000,1,2
0.845LKM-1200L,3355,1200,1,4
0.42LKM-600L,3356,600,1,13
0.55LKM-800L,3356,800,1,5
0.58LKM-1000L,3356,1000,1,7
0.65LKM-1200L,3356,1200,1,13
0.546LKM-600L,3356,600,1,1
0.715LKM-800L,3356,800,1,1
0.754LKM-1000L,3356,1000,1,2
0.845LKM-1200L,3356,1200,1,1
0.42LKM-600L,3357,600,1,9
0.55LKM-800L,3357,800,1,9
0.58LKM-1000L,3357,1000,1,8
0.65LKM-1200L,3357,1200,1,4
0.546LKM-600L,3357,600,1,7
0.715LKM-800L,3357,800,1,4
0.754LKM-1000L,3357,1000,1,7
0.845LKM-1200L,3357,1200,1,5
0.42LKM-600L,3358,600,1,14
0.55LKM-800L,3358,800,1,5
0.58LKM-1000L,3358,1000,1,4
0.65LKM-1200L,3358,1200,1,22
0.546LKM-600L,3358,600,1,6
0.715LKM-800L,3358,800,1,1
0.754LKM-1000L,3358,1000,1,7
0.845LKM-1200L,3358,1200,1,2
0.42LKM-600L,3359,600,1,5
0.55LKM-800L,3359,800,1,1
0.58LKM-1000L,3359,1000,1,12
0.65LKM-1200L,3359,1200,1,9
0.546LKM-600L,3359,600,1,5
0.715LKM-800L,3359,800,1,5
0.754LKM-1000L,3359,1000,1,4
0.845LKM-1200L,3359,1200,1,4
0.42LKM-600L,336,600,1,5
0.55LKM-800L,336,800,1,6
0.58LKM-1000L,336,1000,1,4
0.65LKM-1200L,336,1200,1,4
0.546LKM-600L,336,600,1,3
0.715LKM-800L,336,800,1,1
0.754LKM-1000L,336,1000,1,1
0.845LKM-1200L,336,1200,1,1
0.42LKM-600L,3360,600,1,8
0.55LKM-800L,3360,800,1,2
0.58LKM-1000L,3360,1000,1,9
0.65LKM-1200L,3360,1200,1,4
0.546LKM-600L,3360,600,1,7
0.715LKM-800L,3360,800,1,1
0.754LKM-1000L,3360,1000,1,5
0.845LKM-1200L,3360,1200,1,5
0.42LKM-600L,3361,600,1,10
0.55LKM-800L,3361,800,1,2
0.58LKM-1000L,3361,1000,1,10
0.65LKM-1200L,3361,1200,1,7
0.546LKM-600L,3361,600,1,1
0.715LKM-800L,3361,800,1,5
0.754LKM-1000L,3361,1000,1,5
0.845LKM-1200L,3361,1200,1,1
0.42LKM-600L,3362,600,1,10
0.55LKM-800L,3362,800,1,8
0.58LKM-1000L,3362,1000,1,9
0.65LKM-1200L,3362,1200,1,5
0.546LKM-600L,3362,600,1,3
0.715LKM-800L,3362,800,1,1
0.754LKM-1000L,3362,1000,1,1
0.845LKM-1200L,3362,1200,1,4
0.42LKM-600L,3363,600,1,2
0.55LKM-800L,3363,800,1,1
0.58LKM-1000L,3363,1000,1,6
0.65LKM-1200L,3363,1200,1,6
0.546LKM-600L,3363,600,1,3
0.715LKM-800L,3363,800,1,4
0.754LKM-1000L,3363,1000,1,1
0.845LKM-1200L,3363,1200,1,3
0.42LKM-600L,3364,600,1,10
0.55LKM-800L,3364,800,1,1
0.58LKM-1000L,3364,1000,1,7
0.65LKM-1200L,3364,1200,1,3
0.546LKM-600L,3364,600,1,7
0.715LKM-800L,3364,800,1,3
0.754LKM-1000L,3364,1000,1,3
0.845LKM-1200L,3364,1200,1,3
0.42LKM-600L,3365,600,1,1
0.55LKM-800L,3365,800,1,1
0.58LKM-1000L,3365,1000,1,4
0.65LKM-1200L,3365,1200,1,4
0.546LKM-600L,3365,600,1,2
0.715LKM-800L,3365,800,1,3
0.754LKM-1000L,3365,1000,1,1
0.845LKM-1200L,3365,1200,1,1
0.42LKM-600L,3366,600,1,4
0.55LKM-800L,3366,800,1,1
0.58LKM-1000L,3366,1000,1,3
0.65LKM-1200L,3366,1200,1,4
0.546LKM-600L,3366,600,1,2
0.715LKM-800L,3366,800,1,1
0.754LKM-1000L,3366,1000,1,3
0.845LKM-1200L,3366,1200,1,1
0.42LKM-600L,3367,600,1,3
0.55LKM-800L,3367,800,1,2
0.58LKM-1000L,3367,1000,1,4
0.65LKM-1200L,3367,1200,1,6
0.546LKM-600L,3367,600,1,1
0.715LKM-800L,3367,800,1,3
0.754LKM-1000L,3367,1000,1,1
0.845LKM-1200L,3367,1200,1,2
0.42LKM-600L,3368,600,1,1
0.55LKM-800L,3368,800,1,1
0.58LKM-1000L,3368,1000,1,1
0.65LKM-1200L,3368,1200,1,4
0.546LKM-600L,3368,600,1,1
0.715LKM-800L,3368,800,1,3
0.754LKM-1000L,3368,1000,1,1
0.845LKM-1200L,3368,1200,1,2
0.42LKM-600L,3369,600,1,19
0.55LKM-800L,3369,800,1,4
0.58LKM-1000L,3369,1000,1,20
0.65LKM-1200L,3369,1200,1,6
0.546LKM-600L,3369,600,1,2
0.715LKM-800L,3369,800,1,6
0.754LKM-1000L,3369,1000,1,9
0.845LKM-1200L,3369,1200,1,5
0.42LKM-600L,337,600,1,1
0.55LKM-800L,337,800,1,1
0.58LKM-1000L,337,1000,1,11
0.65LKM-1200L,337,1200,1,1
0.546LKM-600L,337,600,1,5
0.715LKM-800L,337,800,1,6
0.754LKM-1000L,337,1000,1,4
0.845LKM-1200L,337,1200,1,1
0.42LKM-600L,3370,600,1,6
0.55LKM-800L,3370,800,1,3
0.58LKM-1000L,3370,1000,1,1
0.65LKM-1200L,3370,1200,1,8
0.546LKM-600L,3370,600,1,2
0.715LKM-800L,3370,800,1,4
0.754LKM-1000L,3370,1000,1,3
0.845LKM-1200L,3370,1200,1,3
0.42LKM-600L,3371,600,1,1
0.55LKM-800L,3371,800,1,3
0.58LKM-1000L,3371,1000,1,2
0.65LKM-1200L,3371,1200,1,1
0.546LKM-600L,3371,600,1,6
0.715LKM-800L,3371,800,1,1
0.754LKM-1000L,3371,1000,1,5
0.845LKM-1200L,3371,1200,1,3
0.42LKM-600L,3372,600,1,7
0.55LKM-800L,3372,800,1,1
0.58LKM-1000L,3372,1000,1,5
0.65LKM-1200L,3372,1200,1,6
0.546LKM-600L,3372,600,1,2
0.715LKM-800L,3372,800,1,1
0.754LKM-1000L,3372,1000,1,2
0.845LKM-1200L,3372,1200,1,1
0.42LKM-600L,3373,600,1,4
0.55LKM-800L,3373,800,1,10
0.58LKM-1000L,3373,1000,1,1
0.65LKM-1200L,3373,1200,1,1
0.546LKM-600L,3373,600,1,5
0.715LKM-800L,3373,800,1,1
0.754LKM-1000L,3373,1000,1,2
0.845LKM-1200L,3373,1200,1,8
0.42LKM-600L,3374,600,1,13
0.55LKM-800L,3374,800,1,11
0.58LKM-1000L,3374,1000,1,1
0.65LKM-1200L,3374,1200,1,9
0.546LKM-600L,3374,600,1,7
0.715LKM-800L,3374,800,1,3
0.754LKM-1000L,3374,1000,1,1
0.845LKM-1200L,3374,1200,1,1
0.42LKM-600L,3375,600,1,3
0.55LKM-800L,3375,800,1,2
0.58LKM-1000L,3375,1000,1,6
0.65LKM-1200L,3375,1200,1,1
0.546LKM-600L,3375,600,1,1
0.715LKM-800L,3375,800,1,1
0.754LKM-1000L,3375,1000,1,2
0.845LKM-1200L,3375,1200,1,2
0.42LKM-600L,3376,600,1,1
0.55LKM-800L,3376,800,1,2
0.58LKM-1000L,3376,1000,1,1
0.65LKM-1200L,3376,1200,1,4
0.754LKM-1000L,3376,1000,1,4
0.845LKM-1200L,3376,1200,1,1
0.42LKM-600L,3377,600,1,9
0.55LKM-800L,3377,800,1,1
0.58LKM-1000L,3377,1000,1,5
0.65LKM-1200L,3377,1200,1,9
0.546LKM-600L,3377,600,1,3
0.715LKM-800L,3377,800,1,2
0.754LKM-1000L,3377,1000,1,1
0.845LKM-1200L,3377,1200,1,3
0.42LKM-600L,3378,600,1,9
0.55LKM-800L,3378,800,1,2
0.58LKM-1000L,3378,1000,1,5
0.65LKM-1200L,3378,1200,1,16
0.546LKM-600L,3378,600,1,6
0.715LKM-800L,3378,800,1,2
0.754LKM-1000L,3378,1000,1,4
0.845LKM-1200L,3378,1200,1,5
0.42LKM-600L,3379,600,1,1
0.55LKM-800L,3379,800,1,6
0.58LKM-1000L,3379,1000,1,7
0.65LKM-1200L,3379,1200,1,1
0.546LKM-600L,3379,600,1,4
0.715LKM-800L,3379,800,1,2
0.754LKM-1000L,3379,1000,1,2
0.845LKM-1200L,3379,1200,1,4
0.42LKM-600L,338,600,1,1
0.55LKM-800L,338,800,1,11
0.58LKM-1000L,338,1000,1,5
0.65LKM-1200L,338,1200,1,16
0.546LKM-600L,338,600,1,5
0.715LKM-800L,338,800,1,5
0.754LKM-1000L,338,1000,1,6
0.845LKM-1200L,338,1200,1,5
0.42LKM-600L,3380,600,1,9
0.55LKM-800L,3380,800,1,9
0.58LKM-1000L,3380,1000,1,1
0.65LKM-1200L,3380,1200,1,3
0.754LKM-1000L,3380,1000,1,3
0.845LKM-1200L,3380,1200,1,3
0.42LKM-600L,3381,600,1,11
0.55LKM-800L,3381,800,1,8
0.58LKM-1000L,3381,1000,1,16
0.65LKM-1200L,3381,1200,1,16
0.546LKM-600L,3381,600,1,7
0.715LKM-800L,3381,800,1,1
0.754LKM-1000L,3381,1000,1,5
0.845LKM-1200L,3381,1200,1,1
0.42LKM-600L,3382,600,1,9
0.55LKM-800L,3382,800,1,4
0.58LKM-1000L,3382,1000,1,2
0.65LKM-1200L,3382,1200,1,15
0.546LKM-600L,3382,600,1,1
0.715LKM-800L,3382,800,1,5
0.754LKM-1000L,3382,1000,1,3
0.845LKM-1200L,3382,1200,1,2
0.42LKM-600L,3383,600,1,10
0.55LKM-800L,3383,800,1,7
0.58LKM-1000L,3383,1000,1,3
0.65LKM-1200L,3383,1200,1,8
0.546LKM-600L,3383,600,1,7
0.715LKM-800L,3383,800,1,3
0.754LKM-1000L,3383,1000,1,4
0.845LKM-1200L,3383,1200,1,1
0.42LKM-600L,3384,600,1,4
0.55LKM-800L,3384,800,1,3
0.58LKM-1000L,3384,1000,1,3
0.65LKM-1200L,3384,1200,1,3
0.546LKM-600L,3384,600,1,1
0.715LKM-800L,3384,800,1,1
0.754LKM-1000L,3384,1000,1,1
0.845LKM-1200L,3384,1200,1,2
0.42LKM-600L,3385,600,1,6
0.55LKM-800L,3385,800,1,2
0.58LKM-1000L,3385,1000,1,1
0.65LKM-1200L,3385,1200,1,5
0.546LKM-600L,3385,600,1,3
0.715LKM-800L,3385,800,1,2
0.754LKM-1000L,3385,1000,1,2
0.845LKM-1200L,3385,1200,1,2
0.42LKM-600L,3386,600,1,4
0.55LKM-800L,3386,800,1,4
0.58LKM-1000L,3386,1000,1,1
0.65LKM-1200L,3386,1200,1,7
0.546LKM-600L,3386,600,1,4
0.715LKM-800L,3386,800,1,4
0.754LKM-1000L,3386,1000,1,4
0.845LKM-1200L,3386,1200,1,2
0.42LKM-600L,3387,600,1,7
0.55LKM-800L,3387,800,1,7
0.58LKM-1000L,3387,1000,1,8
0.65LKM-1200L,3387,1200,1,10
0.546LKM-600L,3387,600,1,5
0.715LKM-800L,3387,800,1,1
0.754LKM-1000L,3387,1000,1,4
0.845LKM-1200L,3387,1200,1,6
0.42LKM-600L,3388,600,1,7
0.55LKM-800L,3388,800,1,3
0.58LKM-1000L,3388,1000,1,9
0.65LKM-1200L,3388,1200,1,6
0.546LKM-600L,3388,600,1,4
0.715LKM-800L,3388,800,1,2
0.754LKM-1000L,3388,1000,1,5
0.845LKM-1200L,3388,1200,1,6
0.42LKM-600L,3389,600,1,3
0.55LKM-800L,3389,800,1,1
0.58LKM-1000L,3389,1000,1,3
0.65LKM-1200L,3389,1200,1,2
0.546LKM-600L,3389,600,1,3
0.715LKM-800L,3389,800,1,1
0.754LKM-1000L,3389,1000,1,2
0.845LKM-1200L,3389,1200,1,1
0.42LKM-600L,339,600,1,8
0.55LKM-800L,339,800,1,6
0.58LKM-1000L,339,1000,1,9
0.65LKM-1200L,339,1200,1,10
0.546LKM-600L,339,600,1,2
0.715LKM-800L,339,800,1,2
0.754LKM-1000L,339,1000,1,6
0.845LKM-1200L,339,1200,1,4
0.42LKM-600L,3390,600,1,8
0.55LKM-800L,3390,800,1,4
0.58LKM-1000L,3390,1000,1,2
0.65LKM-1200L,3390,1200,1,5
0.546LKM-600L,3390,600,1,5
0.715LKM-800L,3390,800,1,1
0.754LKM-1000L,3390,1000,1,1
0.845LKM-1200L,3390,1200,1,1
0.42LKM-600L,3391,600,1,2
0.55LKM-800L,3391,800,1,14
0.58LKM-1000L,3391,1000,1,16
0.65LKM-1200L,3391,1200,1,25
0.546LKM-600L,3391,600,1,7
0.715LKM-800L,3391,800,1,7
0.754LKM-1000L,3391,1000,1,6
0.845LKM-1200L,3391,1200,1,3
0.42LKM-600L,3392,600,1,13
0.55LKM-800L,3392,800,1,2
0.58LKM-1000L,3392,1000,1,3
0.65LKM-1200L,3392,1200,1,13
0.546LKM-600L,3392,600,1,2
0.715LKM-800L,3392,800,1,5
0.754LKM-1000L,3392,1000,1,1
0.845LKM-1200L,3392,1200,1,2
0.42LKM-600L,3393,600,1,4
0.55LKM-800L,3393,800,1,5
0.58LKM-1000L,3393,1000,1,6
0.65LKM-1200L,3393,1200,1,6
0.546LKM-600L,3393,600,1,4
0.715LKM-800L,3393,800,1,2
0.754LKM-1000L,3393,1000,1,3
0.845LKM-1200L,3393,1200,1,2
0.42LKM-600L,3394,600,1,16
0.55LKM-800L,3394,800,1,12
0.58LKM-1000L,3394,1000,1,6
0.65LKM-1200L,3394,1200,1,29
0.546LKM-600L,3394,600,1,7
0.715LKM-800L,3394,800,1,1
0.754LKM-1000L,3394,1000,1,1
0.845LKM-1200L,3394,1200,1,8
0.42LKM-600L,3395,600,1,16
0.55LKM-800L,3395,800,1,9
0.58LKM-1000L,3395,1000,1,5
0.65LKM-1200L,3395,1200,1,14
